,text,Airline,prediction
660,RT @christine_phd: Over an hour on hold waiting to speak to @AirCanada @Aeroplan. Want to give up but what if now I am finally close? #cust…,AirCanada,negative
661,@AirCanada Absolute worst airline I have ever flown!!! NEVER flying them again. Take a cue from @SouthwestAir in the customer service dept.,AirCanada,negative
662,"Switched from a 11:30am flight to a 6:30am flight free of charge, all thanks to the wonderful people at @AirCanada.… https://t.co/Aro4o8UZfy",AirCanada,negative
663,"RT @OliverHeldens: .@AirCanada didnt let my tourmngr board, sayin his ETA wasn't valid. Now he texts me they found out Its actually valid,b…",AirCanada,negative
664,@AirCanada yes we have and have a claim number. Hopefully they find it. Just not a great start to vacation,AirCanada,negative
665,@AirCanada they are rushing people to the front for 0530 flight to yvr they should really ready earlier there is a huge line,AirCanada,negative
666,"@AirCanada I don't know if you did anything on your end, but I was finally able to rebook. Thanks.",AirCanada,negative
667,"@AirCanada my dads flight was delayed 4 hrs yesterday (mechanical), and AC lost his luggage #notagreatdayforagrandpa",AirCanada,negative
668,@AirCanada Why must you overbook flights? I'd prefer to not have my fate be decided by whether or not someone shows up.,AirCanada,negative
669,@AirCanada they are here thank you,AirCanada,positive
670,@AirCanada I have tagged both of you. SOMEONE should be able to help. @FlightNetwork,AirCanada,negative
671,@AirCanada if YOU choose to do business with a third party you should try to make the process seamless for the client,AirCanada,negative
672,@AirCanada I have contacted both of you! They tell me that YOU set the prices. As you can see in my tweet both of you are tagged,AirCanada,negative
673,The @AirCanada online rebooking tool is working great this morning. #fail #roadwarrior https://t.co/lEoll3gb4s,AirCanada,negative
674,"RT @joechurchill: @AirCanada is your mobile check-in down? Flight leaves in 4 hours and no email sent, and can't check in online.",AirCanada,negative
675,"@AirCanada is your mobile check-in down? Flight leaves in 4 hours and no email sent, and can't check in online.",AirCanada,negative
676,@AirCanada still waiting #yyj https://t.co/3Z3V1Rywdz,AirCanada,negative
677,A bottle of wine and whatever is needed to @AirCanada #yow staff for how they are dealing with it. #kudos,AirCanada,negative
678,"RT @OliverHeldens: .@AirCanada didnt let my tourmngr board, sayin his ETA wasn't valid. Now he texts me they found out Its actually valid,b…",AirCanada,negative
679,@AirCanada often gets a bad wrap. Not today. Big thanks for rebooking my flight in advance of bad weather at YHZ on 20mar. #happypsgr,AirCanada,negative
680,Hey @AirCanada how about get someone to work the check in at yyj https://t.co/0Z7WnIAMHQ,AirCanada,negative
681,RT @Snake_Venom130: @OliverHeldens @AirCanada If only those people knew who they were flying with<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,AirCanada,neutral
682,@BruceHolmquist @FlyYOW @AirCanada Those sloooww Sunday trips Hey! Enjoy what you can..,AirCanada,negative
683,Computers are down @FlyYOW #yow lineups so allow lots of time @AirCanada @aircanada,AirCanada,negative
684,@aircanada your baggage drop process at Paris CDG is painfully slow. Mixing ppl manually checked in w/ tags w/ those who haven't at all. <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A,AirCanada,negative
685,Sweet. Arrived in Ireland on a trip of a lifetime and @AirCanada lost my bag. GOIN GREAT SO FAR.,AirCanada,negative
686,@AirCanada why are you outsourcing work to the #Israeli aerospace industries. #BDSMovement #aircanada #FreePalestine #warcrimes,AirCanada,negative
687,@AirCanada we have been there before and nothing happened. What about a phone number for once?,AirCanada,negative
688,"It's 5:30am, 40 minutes delay with @AirCanada, totally missing my connection, where's my coffee? <U+2615><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5>",AirCanada,negative
689,RT @catehstn: My search for the greatest airline lounge is over. @AirCanada LHR T2 has FRESHLY MADE CREPES!!!!! <ed><U+00A0><U+00BE><ed><U+00B5><U+009E><ed><U+00A0><U+00BC><ed><U+00BD><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+2763> https://t.co/1JR0ewV5y4,AirCanada,negative
690,Should not arrange seats on a 13hr trans Pacific flight that are so close to the wall they cannot recline! AC6 Seat 23H @AirCanada,AirCanada,negative
691,Guess where I am? (YOW) computers down so doing it old school this am @AirCanada Brings back memories <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #travel… https://t.co/9kXWru0tUe,AirCanada,negative
692,"@ACAltitude @AirCanada guys, so not impressed, purposely bought a vacation through @AirCanadaVac and 1 gate agent for priorty check in <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>",AirCanada,negative
693,RT @waelhaddara: Hello @AirCanada that's what you said 24 hrs ago. Still in same airport. Is this account actually staffed or is that an au…,AirCanada,negative
694,"RT @waelhaddara: Is there a prize for most pathetic airline? @AirCanada flight, already 24 hrs late is delayed AGAIN. #massivefail",AirCanada,negative
695,@AirCanada I have gave you the flt number in the last tweet. Here it is again flight 2037,AirCanada,negative
696,Hello @AirCanada that's what you said 24 hrs ago. Still in same airport. Is this account actually staffed or is that an automated response??,AirCanada,negative
697,@AirCanada @OliverHeldens always the same bullshit intern response. Never a solutution. Just stop already.,AirCanada,negative
698,"Is there a prize for most pathetic airline? @AirCanada flight, already 24 hrs late is delayed AGAIN. #massivefail",AirCanada,negative
699,@AirCanada at the airport waiting to bd flt 2037. Supposed to bd 30 mins ago. Your staff busily telling us nothing. https://t.co/kIRVaPobve,AirCanada,negative
700,@AirCanada let me go home.,AirCanada,negative
701,"RT @gattaca: Hey @AirCanada just got off AC973, onboard service was the worst I’ve ever experienced, and I travel 200k per year. Pilot was…",AirCanada,negative
702,@AirCanada I'm trying to sign up from the main account creation page (Sign In -&gt; Create new account) (https://t.co/nfOENoPtWy),AirCanada,negative
703,RT @DuncanBureau: Have a look at who I think are the true heros of family vacations to &amp; from @Canada the ground handlers @AirCanada make i…,AirCanada,negative
704,"Hey @aircanada, what does ""Error message (220002) not found for Language Code 'US'(220002)"" means when trying to create an account?",AirCanada,negative
705,RT @apeterlegg: Can't get on a flight after 4 hours of standby with @AirCanada. People pushed me down the list because of my 'status'.,AirCanada,negative
706,RT @leslieskchau: Lesson learned - don't spend eUpgrade points upgrade @AirCanada doesn't stock their planes to take into account upgrades.…,AirCanada,negative
707,My search for the greatest airline lounge is over. @AirCanada LHR T2 has FRESHLY MADE CREPES!!!!! <ed><U+00A0><U+00BE><ed><U+00B5><U+009E><ed><U+00A0><U+00BC><ed><U+00BD><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+2763> https://t.co/1JR0ewV5y4,AirCanada,negative
708,@AirCanada #HerHonourLoisMitchell supporting the #vineart2017 fundraising for BowValley Women's Shelter… https://t.co/5FfTYVRszP,AirCanada,negative
709,@aircanada thankyou for your loving support #vineartgala2017 in support of building  Women's Shelter BowValley… https://t.co/rauLQ7t8CZ,AirCanada,negative
710,"RT @ACbambina: Congrats @WellspringCAN another successful event! 
@AirCanada BIZ DEV and Corp SLS team supporting A gr8 cause &amp; connecting…",AirCanada,negative
711,"Good morning, @AirCanada. I finally terminated our two-hour call last night after being on hold for 45 minutes. Worst customer service ever.",AirCanada,negative
712,RT @JDinCalgary: @AirCanada tried buying upgrade for flight but while entering cc info got booted out retried and price went up by 50 bucks…,AirCanada,negative
713,"@AirCanada I gave my seat away in Calgary because you confirmed I would have a seat on the very next @united flight. That never happened,",AirCanada,negative
714,@meg_fahey @AirCanada Which cruise are you going on? We just got back,AirCanada,negative
715,"Delayed @AirCanada flight. Surprise! Bar's open, yeah? This is how we find out how easily my sister is embarrassed… https://t.co/K1xPbdoGoY",AirCanada,negative
716,@hopkinsjeff @AirCanada service with a smile?,AirCanada,positive
717,@FlightNetwork @AirCanada shame on you greedy corporations.,AirCanada,negative
718,@FlightNetwork @AirCanada I guess you understand that one must be in extenuating circumstances and that's your opportunity to capitalize.,AirCanada,negative
719,@FlightNetwork @AirCanada I found brand new one way tickets that are cheaper! https://t.co/yni2DrdOU8,AirCanada,negative
720,@FlightNetwork @AirCanada do you realize how insane that sounds? To EXTEND the return. That's it.,AirCanada,negative
721,@FlightNetwork @AirCanada I've never heard anything more ridiculous than you charging me almost $800 to extend my return on a $1150 flight,AirCanada,negative
722,@AirCanada tried buying upgrade for flight but while entering cc info got booted out retried and price went up by 50 bucks #falseadvertising,AirCanada,negative
723,"RT @OliverHeldens: .@AirCanada didnt let my tourmngr board, sayin his ETA wasn't valid. Now he texts me they found out Its actually valid,b…",AirCanada,negative
724,Thanks @WestJet for making our travels smooth! Flight delays to start but we got home WITH LUGGAGE as scheduled!!!! @AirCanada take note!,AirCanada,negative
725,@AirCanada Does priority bag tag really mean anything?  #lastbag #halifaxairport #yhz,AirCanada,negative
726,"RT @OliverHeldens: .@AirCanada didnt let my tourmngr board, sayin his ETA wasn't valid. Now he texts me they found out Its actually valid,b…",AirCanada,negative
727,"@McGeeSmith I'm FF with AC. Always had issues when flying other *A carriers. Alliance needs some work, imho. @AirCanada @united",AirCanada,negative
728,"@AirCanada haha no they're not, how would you feel without your clothes for 4 days? Everyone gives me a different answer",AirCanada,negative
729,@golfski27 @kggolf @AirCanada luckily have a set down there,AirCanada,negative
730,"RT @OliverHeldens: .@AirCanada didnt let my tourmngr board, sayin his ETA wasn't valid. Now he texts me they found out Its actually valid,b…",AirCanada,negative
731,@AirCanada it has been sent,AirCanada,neutral
732,@mac9919 @kggolf @AirCanada did you get your clubs make it?,AirCanada,neutral
733,Hey @AirCanada we want to go to Vancouver to visit family! Section 216 #fanflight https://t.co/hqjWrVZHpW,AirCanada,negative
734,#Fanflight @AirCanada #Oilers if i needed to put my section i am in section 103 row 21 seat 8.,AirCanada,negative
735,@EdmontonOilers @AirCanada sorry I didn't give a reason.  I'd love to take my dad @Johnscn1 on a father son trip!,AirCanada,negative
736,We would LOVE to see the #canadian east coast #halifax Missing our friends who have moved away!!! #fanflight… https://t.co/CYmhLfyYwH,AirCanada,negative
737,I'd love to fly to the maritimes and eat all the seafood! <U+2708><U+FE0F><ed><U+00A0><U+00BE><ed><U+00B6><U+0080><ed><U+00A0><U+00BE><ed><U+00B6><U+0090><ed><U+00A0><U+00BD><ed><U+00B0><U+009F>@AirCanada @EdmontonOilers #fanflight section 115 row 24 seat 17,AirCanada,negative
738,@AirCanada Still no information. Board says flight cancelled.extremely disappointing service.over 30 people left with no information,AirCanada,negative
739,RT @spectacularNWT: Looking for more #NWTSecrets? Here's a big one -- we're giving away 150 trips to #SpectacularNWT w/ @AirCanada! https:/…,AirCanada,negative
740,"@AirCanada working on it, but chat window is frozen. Hopping on a flight to Chile and won't be coming back through YYZ!",AirCanada,negative
741,@BABAKca @AirCanada GREAT SHOT!!,AirCanada,positive
742,"RT @BABAKca: Wing Shot out of airbus 321 Exit row  BABAK Photo over NYC 
#BABAK #PhotoBABAK #WingShot #NYCphotographer  @AirCanada https://…",AirCanada,negative
743,RT @RobFloodYYZ: All set for #SENA17 Stop by @AirCanada Cargo Booth 1587 to talk about #ACCoolChain &amp; shipping your seafood #FlyTheFlag #Ta…,AirCanada,negative
744,@knowlesm @BoeingAirplanes @British_Airways it's a treat. Have flown it several times with @ANA_Carrier and @AirCanada to #Tokyo #hongkong,AirCanada,negative
745,#greatcustomerservice from @united and @AirCanada gate/flight staff between Wichita and Halifax as we brought our Service Dog home today.,AirCanada,negative
746,@AirCanada help! I left my shure headphones on flight 367 into YYZ from BOS. Seat 12D. Any chance they've been found?,AirCanada,negative
747,@AirCanada compelled to keep calling bag customer service who never ONCE updated us in 3 days. Recommend all your customers take note,AirCanada,negative
748,"@AirCanada FYI I had to use Priority Tracking Services via Ben Smith's office to get a satisfactory solution. Extreme,y helpful &amp; wasnt",AirCanada,negative
749,@kggolf ha ha my 4 1/2 hour original itinerary has drifted a little off course with a little  @AirCanada Magic.,AirCanada,negative
750,@WestJet reserve#US786295570 (after other was cancelled),WestJet,negative
751,"@WestJet ordered car for $188, wrong drop off time, tried to change, now owe $400????want back my original. cartrawler said too bad",WestJet,negative
752,Deadheading on #westjetencore #q400  to #torontoairport #torontopearson from #londonairport @WestJet… https://t.co/alegMsGKIT,WestJet,neutral
753,Thanks @SunwingVacay for almost making us miss our flight out of Mexico and if you thought @WestJet seats were cramped don't try sunwing,WestJet,negative
754,"@WestJet your customer service agent HUNG UP on me, I wasn't rude either",WestJet,negative
755,@WestJet (3) but really disappointed. Assumed understanding when representing our country and can't stuff a gown in carry on as asked. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B1><U+008E>,WestJet,negative
756,@WestJet (2) of Regina was told to use kiosk while she stared from her desk then was 2lb over with gowns and was charged. And rude. Paid.,WestJet,negative
757,"@WestJet (1/2)flying to Regina was a great experience! Very supportive of me representing yyc at mrs Canada. However, flying out from",WestJet,negative
758,RT @CdnSportTourism: Meet @SportBurnaby  #PRESTIGE Award finalist: CSTA Sport Tourism Organization of the Year Award presented by @WestJet…,WestJet,negative
759,RT @CdnSportTourism: Meet @GranFondoBSM  #PRESTIGE Award finalist:CSTA Sport Tourism Organization of the Year Award presented by @WestJet #…,WestJet,negative
760,#Westjet passengers #UVF #StLucia to #Toronto needed to accompany #dogs to #YYZ airport. Thanks @WestJet  #lowfee… https://t.co/LIR5lsvo3Y,WestJet,negative
761,@BbyGord @WestJet airline vouchers are meant to be given out with hope they expire before use ;),WestJet,negative
762,@WestJet please help Car Trawler has screwed me over,WestJet,negative
763,#ymm @WestJet flight delayed 45 mins. Customer service rep finds me in restaurant and gives gift card and apologizes for delay #ownerscare,WestJet,negative
764,"@WestJet multiple calls,  Dept transfers, multiple made up roadblocks, on hold, then told can only book 30 days in advance.",WestJet,negative
765,No such thing as concise procedure and customer service anymore. Failed multiple times now trying to use vouchers for @WestJet,WestJet,negative
766,@British_Airways if this was @WestJet they would've went above and beyond. Very upset your staff gave wrong info to me,WestJet,negative
767,@WestJet yes directly from Canada ... both times I was redirected to a cruise scam,WestJet,negative
768,"@WestJet it's a debit card, dunno if that might be the problem? haven't got a credit card.",WestJet,negative
769,@WestJet yep. it's a UK address. https://t.co/25eWldS19Q,WestJet,neutral
770,@WestJet what is going on with your phone lines today? Everytime I call I'm redirected to a cruise scam?,WestJet,negative
771,RT @redwoodwoof: Almost ready to roll back. @WestJet https://t.co/6135a5I4tC,WestJet,negative
772,"@WestJet Hi, whenever I try to purchase the ticket I'm trying to buy your website keeps rejecting my billing address as invalid…help?!",WestJet,negative
773,Departing #yyc to #ymm via @FlyYYC Fri. One of the best cities in <ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>! @WestJet @nenshi @canada150th <U+2764><U+FE0F> https://t.co/ZQyFSZv7XV,WestJet,negative
774,@WestJet done,WestJet,neutral
775,@WestJet I understand. Thx for the quick response.,WestJet,negative
776,RT @WestJet: @Nickarelli We do recommend deleting your tweet containing your WestJet ID for security purposes.,WestJet,negative
777,@WestJet if you bring her vodka sodas you’ll smooth the waters,WestJet,negative
778,"@WestJet , when you fly into Cancun, do you land at Terminal 2 or Terminal 3",WestJet,negative
779,@WestJet Hi. Injured toe (possibly broken) &amp; very sore. Flying back to Canada Tuesday. Any way to change seat to emerg. aisle? Thx.,WestJet,negative
780,Of all the airlines we fly @WestJet gets it...... it is all about the customer's experience !!! Love u guys. #thewhitehatter,WestJet,negative
781,"Back home after a terrible redeye. 1st leg @WestJet , 2nd leg @AmericanAir. 1st gets late and I miss connection. AA refuses to give hotel!!",WestJet,negative
782,Coming from a strong crime prevention background I laugh every time I see this on @WestJet magazine.... brilliant… https://t.co/hPzibrd19x,WestJet,negative
783,"I'm not flying @WestJet this time, but regardless the most helpful people inside T3 at YYZ are your staff who take time to help everyone!",WestJet,negative
784,"@WestJet thanks, will you hold our connecting flight out of YVR to YLW on  WS3266 so we can clear customs etc?",WestJet,negative
785,RT @HfxStanfield: Celebrating @WestJet's continued expansion in Halifax. They’ve launched double daily service to Montreal! https://t.co/Iy…,WestJet,negative
786,@WestJet ok...It would be good if you could get back to me regarding how I can make this work in the future,WestJet,negative
787,Almost ready to roll back. @WestJet https://t.co/6135a5I4tC,WestJet,negative
788,@WestJet Sitting in LAX waiting for WS1701 to YVR. Scheduled to leave 15 minutes ago and still no word on why a delay or when it will leave?,WestJet,negative
789,@WestJet yes I update regularly,WestJet,negative
790,@WestJet yes I do and that is how I checked in but the boarding pass  button was shaded out and not available to press,WestJet,negative
791,RT @WestJet: New best friends: @A_Sanch41 and this little fella. https://t.co/YIpzYe4HWk,WestJet,neutral
792,. @WestJet  my company will go @AirCanada  from now on,WestJet,negative
793,@WestJet I have already printed from home...But find it inconvenient that I couldn't download right to my android phone,WestJet,negative
794,Way to go @WestJet .,WestJet,neutral
795,"I’ve been a frequent flyer on @WestJet for years for work.  I take a #westjet vacation, and they screw me on the return flight 1/2",WestJet,negative
796,@WestJet ok great thx!!,WestJet,positive
797,RT @ibmcognos: How Cognos Analytics helps @WestJet run smoothly &amp; helps their guests have a great experience: https://t.co/525P6RedO0 #busi…,WestJet,negative
798,@WestJet still couldn't figure it out...I think it is because I have an Android phone and not apple,WestJet,negative
799,"RT @WBrettWilson: Why can't @WestJet depart on time?

Once again we leave the gate 5 minutes early. 

#HowDoIPlanMyLastMinutePhoneCalls??",WestJet,negative
800,@WestJet Can you use a companion ticket along with any accrued WestJet $when booking a fare? Thx!,WestJet,negative
801,@WestJet thanks for the info,WestJet,neutral
802,@WestJet you bet,WestJet,neutral
803,@WestJet thank you. Hopefully with no weather issues it doesn't change. Appreciate the help,WestJet,negative
804,"@WestJet I need to cancel flights due to a death in the family, is it easier for me to call the helpline?",WestJet,negative
805,"@WestJet 664.  Any chance of further delays? Thank you and sorry to vent, culmination of 9 flights past 2 months.",WestJet,negative
806,RT @IanInTheMac: Take off from @FlyYYC this morning via @WestJet #yyc https://t.co/otNcd5Rx7A,WestJet,negative
807,"Not one to complain about flights, but this makes 9 straight delays (including cancellation) since Feb 1. Do better guys @WestJet @AirCanada",WestJet,negative
808,Pua is a first class kinda piggy! Thank you to @brighton_marina and @westjet for the honeymoon… https://t.co/NU4qxP7zhH,WestJet,negative
809,RT @SBudau: Hey @WestJet just spent 45 minutes on the phone to book a flight! SAD! #greyhoundofthesky,WestJet,negative
810,@WestJet Thanks. Just sent a PM,WestJet,negative
811,"Sad little @WestJet -er leaving his beloved Alberta for home in London, ON https://t.co/t1q4D1pxef",WestJet,negative
812,@WestJet They say they don't know anything about it.,WestJet,negative
813,"RT @bingham_humber: Sorry @WestJet. I'm struggling to think of something I'd want *less* on my vacation. Hepatitis B, maybe. https://t.co/t…",WestJet,negative
814,RT @ibmcognos: How Cognos Analytics helps @WestJet run smoothly &amp; helps their guests have a great experience: https://t.co/525P6RedO0 #busi…,WestJet,negative
815,"After a quick 16 hours of traveling, @WestJet brought us safely home to #Halifax. Au revoir #hawaii https://t.co/rKkcDJYWah",WestJet,negative
816,RT @ibmcognos: How Cognos Analytics helps @WestJet run smoothly &amp; helps their guests have a great experience: https://t.co/525P6RedO0 #busi…,WestJet,negative
817,RT @ibmcognos: How Cognos Analytics helps @WestJet run smoothly &amp; helps their guests have a great experience: https://t.co/525P6RedO0 #busi…,WestJet,negative
818,RT @ibmcognos: How Cognos Analytics helps @WestJet run smoothly &amp; helps their guests have a great experience: https://t.co/525P6RedO0 #busi…,WestJet,negative
819,@violet_raven @OrussellRussell @WestJet Hadn't even considered them <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>,WestJet,negative
820,@WestJet <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> Definitely love you guys more but I don't love the almost 200 dollar difference. https://t.co/wAQgVpnqxs,WestJet,negative
821,RT @SlayJonathan: Disney plane spotted on my way to #YYC at #YYZ @WestJet https://t.co/zOdWqJ6bfq,WestJet,negative
822,RT @ibmcognos: How Cognos Analytics helps @WestJet run smoothly &amp; helps their guests have a great experience: https://t.co/525P6RedO0 #busi…,WestJet,negative
823,RT @ibmcognos: How Cognos Analytics helps @WestJet run smoothly &amp; helps their guests have a great experience: https://t.co/525P6RedO0 #busi…,WestJet,negative
824,Retweet if you're just as excited as me that @westjet liked my tweet <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @abalanko @iamleomusic,WestJet,positive
825,@hugh_keenan @rathlinred I know! And I've seen them in Bonavista. They nest on Rathlin too. Nothing stopping you with @WestJet YYT to DUB!,WestJet,negative
826,RT @ibmcognos: How Cognos Analytics helps @WestJet run smoothly &amp; helps their guests have a great experience: https://t.co/525P6RedO0 #busi…,WestJet,negative
827,How Cognos Analytics helps @WestJet run smoothly &amp; helps their guests have a great experience: https://t.co/525P6RedO0 #businessintelligence,WestJet,negative
828,Disney plane spotted on my way to #YYC at #YYZ @WestJet https://t.co/zOdWqJ6bfq,WestJet,negative
829,@OrussellRussell @MudderLori @WestJet my sis took sunwing one yr. Was cheaper then everyone and it was last min flight too,WestJet,negative
830,Urge @WestJet to Stop Selling SeaWorld Tickets! https://t.co/5BBx21kOSk via @PETA,WestJet,negative
831,@MudderLori @WestJet Check Porter also. They are supposed to be putting specials on I think.,WestJet,negative
832,"Hey @WestJet I'm looking at flights for daughter from YYT to YYZ, We always fly WJ, but AC has you beat by almost 150 <U+2639><U+FE0F>Do you price match?",WestJet,negative
833,@tyronedee @WestJet flying in Canada is stupid expensive! You can fly all over Europe for less than that...Canadiansgettingscrewed  smh,WestJet,negative
834,RT @WestJet: @Debby_Reis All of our direct flights to international destinations can be found on our website- check out https://t.co/wnNtnx…,WestJet,negative
835,Thank you @WestJet for getting me to Vegas safely! #vacationmode https://t.co/6SfhEIqv9K,WestJet,negative
836,@WestJet flying from Edmonton to Abbotsford tomorrow night at 7:30,WestJet,negative
837,@WestJet I have checked in for my flight on line but unable to download our boarding passes on my android phone! Please help!,WestJet,negative
838,Thanks @WestJet for making our travels smooth! Flight delays to start but we got home WITH LUGGAGE as scheduled!!!! @AirCanada take note!,WestJet,negative
839,@WestJet thanks for being so quick to help!<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> 3/4bags are with us so it's gotta be quick..couldn't have gone far<ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><,WestJet,negative
840,@WestJet thank you!!! I'm sure it will be delivered ASAP...lucky we don't need much in paradise <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><U+2600><U+FE0F><ed><U+00A0><U+00BD><ed,WestJet,negative
841,"@WestJet one of four bags didn't show<ed><U+00A0><U+00BE><ed><U+00B4><U+0094>. making the best of it with a #touriststore bathing suit for the little, her &amp; hubs have nothing here",WestJet,negative
842,Please @WestJet tell me finding bags on a direct flight from #yeg to #pvr won't take long! We want to start this vacay!!<ed><U+00A0><U+00BD><ed><U+00B9><U+0088><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>,WestJet,negative
843,"Sunset departure, sail away and an overnighter. 
@westjet glockinc #stmaarten #sxm #tncm… https://t.co/cZ21sTZz26",WestJet,negative
844,Hey @WestJet What's the easiest way to find direct flights you offer to everywhere outside of Canada/USA (w no stops in the US either)?,WestJet,negative
845,@djblitzwpg at least @WestJet isn't screenshoting you're snaps https://t.co/zWnKKCtTNy,WestJet,negative
846,"RT @WBrettWilson: Why can't @WestJet depart on time?

Once again we leave the gate 5 minutes early. 

#HowDoIPlanMyLastMinutePhoneCalls??",WestJet,negative
847,@WestJet unable to check into my flight. I just DM'd you my info. Can you please help?,WestJet,negative
848,@WestJet @SignTriagonal Another awesome vacation!  Coming home from @PuertoVallarta! https://t.co/sSyIooST6d,WestJet,negative
849,RT @gregcrisanti: Wooo Hoooo!!!!! Just won two tickets anywhere @WestJet flys! @CarolynKatie <ed><U+00A0><U+00BD><ed><U+00B8><U+0085><U+2708><U+FE0F>,WestJet,negative
850,Useless @aircanada One year later flight 1867 once AGAIN delayed with arrival to early hours of the am. Same thing last year. Hello @westjet,WestJet,negative
851,"Not sure what design is on the wing but it looks kind of cool in this picture? @WestJet #pvr to #yeg March 17, 2017… https://t.co/IMVaOlMOUq",WestJet,negative
852,RT @trudeauisscum: Never trust @WestJet with your pets! @AirCanada @CBCAlerts @CBCPolitics @calgarysun @torontosun,WestJet,negative
853,@WestJet For example: Calgary-New York-Toronto-Calgary,WestJet,neutral
854,@WestJet Is there a price difference if I book separate  one way flights compared to booking a round trip flight with multiple stops?,WestJet,negative
855,Never trust @WestJet with your pets! @AirCanada @CBCAlerts @CBCPolitics @calgarysun @torontosun,WestJet,negative
856,@WestJet So I can't do it with the website?,WestJet,neutral
857,Wooo Hoooo!!!!! Just won two tickets anywhere @WestJet flys! @CarolynKatie <ed><U+00A0><U+00BD><ed><U+00B8><U+0085><U+2708><U+FE0F>,WestJet,negative
858,@WestJet am I able to book a flight with multiple destinations?,WestJet,negative
859,@JonFraser1965 @AirCanada that's why I fly @WestJet only. They do care.,WestJet,negative
860,I cannot believe a last minute flight to Ottawa is nearly $700! Really! I will drive before I pay that for a 46 minute flight. @WestJet,WestJet,negative
861,@WestJet can you help please? Stuck at the gate in Orlando and they won't let us off the plane.,WestJet,negative
862,@WestJet is there someone from customer service to speak with regarding this experience?,WestJet,negative
863,Will absolutely never fly @united again. So glad there are other great options out there! Should have booked with @WestJet!! #lessonlearned,WestJet,negative
864,@WestJet lovely ty for your help,WestJet,positive
865,@WestJet thanks for the info,WestJet,neutral
866,"@WestJet as in credit expires June 20th, could I use it to buy tickets before June but fly in September for example?",WestJet,negative
867,@WestJet @BrianFrey3 then answer my tweets from yesterday <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>,WestJet,negative
868,@WestJet yes but does that mean the date I buy the ticket has to be in the 12 months as well as the flights?,WestJet,negative
869,"@WestJet ty and the use year from issue rule, does that apply to purchase date or flight date?",WestJet,negative
870,@WestJet please update the app. Booking a flight is glitchy. Messed my booking up. Either 24hr clock or not... can'… https://t.co/MBo96BInAV,WestJet,negative
871,@WestJet or can they be on our phones?,WestJet,neutral
872,@WestJet can I print them from my computer later?,WestJet,neutral
873,"@WestJet hiya, im doing some flight homework to visit home in the near future, how do I use my travel bank? Tia",WestJet,negative
874,@WestJet if I check in on line can I print my boarding passes later?,WestJet,negative
875,@sangita_patel Luckily for you you're in the @WestJet bird and not the @AirCanada plane. Have fun!,WestJet,negative
876,RT @BradReitzel: @WestJet ters Do care! Thanks for the cookies while stuck on the hotel shuttle in Montreal! #montrealstorm #westjetcookies…,WestJet,negative
877,@WestJet ters Do care! Thanks for the cookies while stuck on the hotel shuttle in Montreal! #montrealstorm… https://t.co/97Sqfuobsr,WestJet,negative
878,@WestJet Thank you for another #greatflight on WJ1245 today! Fantastic crew with sense of humour! #westjetrocks,WestJet,negative
879,"Riding coaster @Official_WEM with son. Wallet goes flying out my pocket, son says ""it's your wallet! I can see the @WestJet m/c flying"".",WestJet,negative
880,@WestJet on WS2378 to #huatulco can't wait,WestJet,negative
881,"RT @JerRoberts11: hey @WestJet just witnessed a family of 5 get told 'if you miss your connector flight, we won't pay for your hotel room.'…",WestJet,negative
882,@WestJet the flight attendant's #dadjokes on YZZ-BOS are amazing,WestJet,positive
883,@WestJet shout-out to Jamie at customer service desk Calgary! #thanksforhelpingmeout!!!,WestJet,negative
884,"""The Ride Home"" - @westjet 737-800 being guided in at Honolulu International Airport. #westjet… https://t.co/pH8rAswZ6k",WestJet,negative
