,text,Airline,prediction
3575,@AmericanAir #flight attendants say new uniform option is \'not enough\' - Chicago Business Journal : https://t.co/5jxjBJEaUg,AmericanAir,neutral
3576,Blimey. Just got onto American Airlines to Chicago and there\'s no seatback screen. Like flying 10 years ago. Maybe… https://t.co/4okEM2CmBF,AmericanAir,negative
3577,@AmericanAir That\'s great. Thanks,AmericanAir,negative
3578,@AmericanAir useless never admit mistake just hang in there and we can fix basic scripted answers really not one of the best customer servic,AmericanAir,negative
3579,@AmericanAir I\'ve told them both that your tweet formally constitutes a job offer and they\'re made up!,AmericanAir,negative
3580,@vexxedb4c @AmericanAir damn right it is.,AmericanAir,negative
3581,@AmericanAir on the delayed 1541 MIA-DFW and will miss 1369 DFW-SJC - can you rebook me onto later flight? Want to ensure I\'m not in coach.,AmericanAir,negative
3582,@TheHumble_21 @AmericanAir my cousin had his flight canceled over 3 times once...smh,AmericanAir,negative
3583,@AmericanAir I have resolved this but at a cost of 1hr forty mins when I asked for a 21$ upgrade because of if there mistakes they said no:(,AmericanAir,negative
3584,@TheHumble_21 @AmericanAir @BarstoolBigCat why couldn\'t you help the guy out,AmericanAir,negative
3585,@vexxedb4c @AmericanAir Make a second channel like a vlog channel or something? Doesnt really fit with your other videos imo,AmericanAir,negative
3586,@jcorippo @AmericanAir When your life flashes through your mind in 30 seconds!,AmericanAir,negative
3587,@mrhohnbaum @AmericanAir yes it was!! :),AmericanAir,negative
3588,"Stock-research Ratings: @AmericanAir Group Inc. (AAL), Bristol-Myers Squibb Company (BMY) - TWN : https://t.co/n1YHcB9G8d",AmericanAir,negative
3589,Wow! We already have a winner here @AmericanAir and @RollsRoyce #engineering masterclass! @EssexESB @Ri_Science… https://t.co/eI7wL2KVcm,AmericanAir,negative
3590,@AmericanAir yes but 1hr 40mins back and forth on hold bate and switch prices for AA mistake is unacceptable what about the value of my time,AmericanAir,negative
3591,".@AmericanAir says 1h 44m for SYR-DCA, a 75m flight.We land early, natch, and no gate, so parking for 15m. Still better than flying @united.",AmericanAir,negative
3592,@AmericanAir and the #AATeam welcomed 25 Medal of Honor recipients aboard JFK to DCA charter flight yesterday for N… https://t.co/G5AqbWqal4,AmericanAir,neutral
3593,"@AmericanAir I made my flight right before they closed the door, but only after sprinting. Others incapable of running weren\'t so lucky.",AmericanAir,negative
3594,@AmericanAir let\'s hope,AmericanAir,negative
3595,@AmericanAir Big shout out to Patricia Jones at CLT ticketing counter. She gets customer service! #HappyTravelers #JamaicaBound,AmericanAir,negative
3596,Reports: @AmericanAir to buy stake in China Southern - @ATWOnline : https://t.co/UtHmDvGFCn,AmericanAir,negative
3597,Sitting waiting for @AmericanAir to fix their plane 🙄,AmericanAir,neutral
3598,I\'m so glad that @AmericanAir flight crew didn\'t care that THEIR delay was gonna cause 50+ people on my flight to miss their AA connections😠,AmericanAir,negative
3599,RT @AmericanAir: Here is our \'bank shot.\' We promise it won\'t bust your bracket. 😉 🏀 https://t.co/RETtn1JEYT,AmericanAir,negative
3600,"@AmericanAir tell your employees not to yell at passengers, particularly when the passenger followed instructions.",AmericanAir,negative
3601,"@AmericanAir no thanks! The flight are perfect, we are going back to ezeiza. The crew made a great job with us!",AmericanAir,positive
3602,@AmericanAir people behind ne that booked straight with them same class were able to.,AmericanAir,negative
3603,@AmericanAir had same bad experience in Nov. They said yes con can assign and once more. ..,AmericanAir,negative
3604,RT @AmericanAir: We’re honored to be flying 25 Medal of Honor recipients to D.C. from JFK for a special celebration. Follow along on Instag…,AmericanAir,neutral
3605,@AmericanAir assigned last row and seating apart! Not sure they do.,AmericanAir,negative
3606,"@AmericanAir you should check their procedure. Bought ticket is Jan was not allowed to choose seats, they said only at check in.",AmericanAir,negative
3607,@AmericanAir TSA is taking forever in Tallahassee for the flight to Miami,AmericanAir,negative
3608,"@AmericanAir You respect our veterans, we\'ll respect you.",AmericanAir,neutral
3609,"@CLTAirport @AmericanAir CLT 5th busiest, yet City badging office closed on Sat/Sun, 2 busiest travel days, badge stopped working, now what?",AmericanAir,negative
3610,@AmericanAir you shouldn\'t partner with @JAL_Official_jp the treatment for Platinum members is disappointing leftovers seats only..,AmericanAir,negative
3611,RT @AmericanAir: We’re honored to be flying 25 Medal of Honor recipients to D.C. from JFK for a special celebration. Follow along on Instag…,AmericanAir,neutral
3612,@AmericanAir Don\'t leave me please,AmericanAir,negative
3613,RT @AmericanAir: We’re honored to be flying 25 Medal of Honor recipients to D.C. from JFK for a special celebration. Follow along on Instag…,AmericanAir,neutral
3614,Really chuffed that Dee from @AmericanAir and Brahmi from @RollsRoyce are here today - kids are loving it! #RRSTEM… https://t.co/aj8QTyiArk,AmericanAir,negative
3615,@AmericanAir to buy stake in China carrier: report - https://t.co/JjL7goWhNu : https://t.co/VUZt1DQbZf,AmericanAir,negative
3616,LOVE this gesture from @AmericanAir with Conceirge Key for #medalofhonor recipients!!#AmericanAirlines #veterans… https://t.co/zbeb3PjIqb,AmericanAir,negative
3617,Little delay from Sin-hkg. Thanks to @AmericanAir and @cathaypacific for getting my and a few others expedited to the gate! Made the plane,AmericanAir,negative
3618,RT @TheHumble_21: Last time I fly American Airlines...really 5 hour delay for 30 min flight... @AmericanAir,AmericanAir,neutral
3619,Boarding delayed for one more safety check. It\'s OK @AmericanAir #ILikeSafety,AmericanAir,negative
3620,"Large Inflow of Money Witnessed in @AmericanAir Group, Inc. (AAL) - Highland Mirror : https://t.co/prYC9ekjyz",AmericanAir,negative
3621,@frostglobal @NRL @AmericanAir pleased you got to enjoy the game!,AmericanAir,negative
3622,"delayed @AmericanAir #1996Me, I don\'t take ""sick days""...",AmericanAir,negative
3623,@AmericanAir #Flight Attendants Will Get Alternative To Allegedly Itchy Uniforms - Consumerist : https://t.co/qGLxIixR6y,AmericanAir,negative
3624,RT @FakeOscarMunoz: We are surrendering the Chicago-Hattiesburg market to @AmericanAir.  #crj200 #avgeek #loveyourcousin https://t.co/sE1dO…,AmericanAir,negative
3625,@AmericanAir i reached out 3 days ago and nothing. My bag is missing since january4th,AmericanAir,positive
3626,Thanks to Ms Lucianne at the priority check in for @AmericanAir a really great representative thank you for amazing service.,AmericanAir,negative
3627,We are surrendering the Chicago-Hattiesburg market to @AmericanAir.  #crj200 #avgeek #loveyourcousin https://t.co/sE1dOybDeg,AmericanAir,negative
3628,@TheHumble_21 @AmericanAir you should have just drove man!!,AmericanAir,negative
3629,@AmericanAir Group Inc. (NasdaqGS:AAL) Gross Margin Score in Focus - Buckeye Business Review : https://t.co/YDNnj75ncX,AmericanAir,negative
3630,RT @BryanColeXXX: Next stop LHR and then FCO (Rome) thanks for the comfy ride @AmericanAir (I just wish this 787 had more storage but that\'…,AmericanAir,negative
3631,"Stocks on Trader\'s Radar: @AmericanAir Group Inc. (AAL), Bristol-Myers Squibb Company (BMY) - TRA : https://t.co/eAc2iXhHO0",AmericanAir,negative
3632,RT @AmericanAir: @ArsenDECOCQ We\'d love to have you on board! Check out our lowest fares: https://t.co/iJWiiSmxCO,AmericanAir,negative
3633,@AmericanAir I\'ll be sure to. Thanks guys 😎,AmericanAir,negative
3634,@AmericanAir cool story thanks for the canned response 🤙🏽,AmericanAir,negative
3635, Ratings Daily - BBNS : https://t.co/GREjF5VO3v,en,negative
3636,.@AmericanAir Flight Attendants Will Get Alternative To Allegedly Itchy Uniforms https://t.co/LsymVYaMm6,AmericanAir,negative
3637,@xCLICKBAITx @AmericanAir feelsbadman.,AmericanAir,negative
3638,@AmericanAir Group Inc (AAL) Stock Rating Reaffirmed by Imperial Capital - Community Financial News : https://t.co/ulCaWoBe4N,AmericanAir,negative
3639,Hey @AmericanAir if I say it\'s my first flight will I get wings?,AmericanAir,negative
3640,@AmericanAir @MCO 15min is all it took to check in luggage #priority this morning and go through security #TSApre boarding APM now.,AmericanAir,positive
3641,"RT @Panthers: Sights &amp; sounds from the #Panthers USO Tour of Germany, presented by @AmericanAir 🇺🇸🎥: https://t.co/EstPETTeDL https://t.co…",AmericanAir,negative
3642,Analyst Viewpoints on Rating and Recommendation: @AmericanAir Group Inc (NASDAQ:AAL) - Post Registrar : https://t.co/WXYs4JxwNt,AmericanAir,negative
3643,@AmericanAir thank you for helping my autistic son travel from CDA to AUS via DFW yesterday.  Made our family travel day less stressful,AmericanAir,negative
3644,"@AmericanAir some flights told ""just continue on to your gate, don\'t stand in line"" - JFK, Charlotte.",AmericanAir,negative
3645,RT @KBCPR: Calling all #travelwriters/#bloggers - #WIN flights with @AmericanAir/@British_Airways to attend @ustravelipw in @destinationdc…,AmericanAir,negative
3646,@AmericanAir haven\'t even yet made it to security...,AmericanAir,negative
3647,"@AmericanAir no, got off from Prague, continuing directly to ORD. In line to have IDs checked at an American Air counter. Have brdng pass...",AmericanAir,negative
3648,"RT @DavePhillipson: That\'s a bad #customerservice response @AmericanAir.   They are your partner, I trusted them.  This falls on you.",AmericanAir,negative
3649,@AmericanAir why are we standing in like to have passports checked @HeathrowAirport when just getting a connecting flight?,AmericanAir,negative
3650,"@AmericanAir I have dear (&amp; tall!) UK friend coming to US 1st time! Can I upgrade her as a surprise? 3/26/17, flight AA 6198. Cons. # NZKDGI",AmericanAir,positive
3651,"I\'m never flying with @AmericanAir again. They overbooked my flight, now I don\'t have a seat. #NeverAgain",AmericanAir,negative
3652,"They really said that they overbook their flights all time, like that makes it ok. @AmericanAir = 🚮",AmericanAir,neutral
3653, but is the TSA requiring all people flying to the US to check their laptops and iPads?,en,negative
3654,"@AmericanAir for the 5th time, please prepend #s with ""+"" so it works outside US. It\'s the easiest update possible… https://t.co/teSAdvvEvR",AmericanAir,negative
3655,Still can’t believe this shot by @Chiozza11 -and sorry passengers of @AmericanAir for screaming!  Magic moment for… https://t.co/jYA8BmTgWx,AmericanAir,negative
3656,Looking at the Big Picture for @AmericanAir Group Inc. (NASDAQ:AAL) - The Finance Registrar : https://t.co/cr4LNpttQw,AmericanAir,negative
3657,@AmericanAir Looks to China Southern Partnership to Boost Pacific Traffic - @TheStreet_News : https://t.co/bjv6McfOmm,AmericanAir,positive
3658,RT @TheHumble_21: Last time I fly American Airlines...really 5 hour delay for 30 min flight... @AmericanAir,AmericanAir,positive
3659,@AmericanAir Group Inc. (NASDAQ:AAL): A Look at How the Market is Valuing the Company - OracleTimes : https://t.co/T8GAxhwFOx,AmericanAir,neutral
3660,RT @BoeingAirplanes: Ready to fly: @AmericanAir takes home a brand new 787 #Dreamliner today! Here\'s some beauty shots from this morning. #…,AmericanAir,negative
3661,"Did your eggs come from tortured hens? If you consumed a meal during an @AmericanAir flight, the answer is probably yes.  #AATeam #HenHell",AmericanAir,neutral
3662,@AmericanAir what she said 👇🏼 https://t.co/YUvqrdbN1d,AmericanAir,negative
3663,Morgan Stanley Downgrades the shares of @AmericanAir Group Inc. (AAL) to Equal-Weight - HugoPress : https://t.co/1kl0aTHYjQ,AmericanAir,negative
3664,@AmericanAir Tell me why it was necessary to gate check my bag when I counted a min of 15 open spots? #annoyingAF 😡 https://t.co/vJ0pQ5mF0d,AmericanAir,negative
3665,@AmericanAir to buy stake in China carrier: report - THE BUSINESS TIMES : https://t.co/SlozrWhqpC,AmericanAir,negative
3666,Flashback to the time @AmericanAir wouldn\'t let me put a bag on board even though it fit and wouldn\'t refund me the… https://t.co/sYZso5fAn0,AmericanAir,negative
3667,@AmericanAir Makes Executive Appointments to Support Teams - @OnlineFinance : https://t.co/CLGKHms0tN,AmericanAir,negative
3668,@AmericanAir Group Inc. Posted losses of -0.17% in the Last Trade - Free Observer : https://t.co/Zv6dm0PEnx,AmericanAir,negative
3669,"Found a regular bread roll on my gluten-free meal tray. Cabin crew response: I don\'t make meals, just serve them. Not impressed @AmericanAir",AmericanAir,negative
3670,@AmericanAir HNL to LAX don\'t expect any service in First Class. Flight attendants don\'t even know you are in board! Don\'t do it!!,AmericanAir,negative
3671,RT @BoeingAirplanes: Ready to fly: @AmericanAir takes home a brand new 787 #Dreamliner today! Here\'s some beauty shots from this morning. #…,AmericanAir,negative
3672,"@AmericanAir flight 2086 rude attendants, payed for messaging that didn\'t work, gogo didn\'t work, landed then waited for 30 min to gate 👍🏻",AmericanAir,negative
3673,AA 207 MXP-MIA over the Italian Alps.*@AmericanAir @I__Love__Italy #AA https://t.co/0UGIDMGMmp,AmericanAir,negative
3674,"@AmericanAir appreciate your clarification and tip! However, shouldn\'t the crew be proactive to be goingforgreAAt, as they have the manifest",AmericanAir,negative
3676,"@AmericanAir sounds like a fAAil , i had no issues using the track (in J), but some EPs said they never received any invite ever in Y",AmericanAir,negative
3677,"What an awful experience flying @AmericanAir tonight. CLT-JFK took 5h, coz of trip planning. Landed @ Dulles coz couldn\'t land @ JFK n so.",AmericanAir,negative
3678,@AmericanAir in talks with Chinese - Arkansas Online : https://t.co/70MIzLBhgw,AmericanAir,negative
3679,RT @AmericanAir: Embracing everyone\'s skills makes us stronger. 💪🏾 👩🏼‍✈️ https://t.co/Ih8YyDNDZ9,AmericanAir,negative
3680,@AmericanAir seriously sucks https://t.co/4y3f7qJbmj,AmericanAir,negative
3681,@TheHumble_21 @AmericanAir you must be in Phoenix airport...the worst 😩,AmericanAir,negative
3682,@TheHumble_21 @AmericanAir Landon they\'re trash! Fly on the JetBlue!,AmericanAir,negative
3683,@TheHumble_21 @AmericanAir lmao my guy LC learned the game.,AmericanAir,negative
3684,@BARRYLAFOY @TheHumble_21 @AmericanAir @SouthwestAir Agreed,AmericanAir,negative
3685,RT @TheHumble_21: Last time I fly American Airlines...really 5 hour delay for 30 min flight... @AmericanAir,AmericanAir,negative
3686,RT @AAFO4Ever: Caught this @AmericanAir #Boeing #757 reflecting off the ramp after spring rains in #SanJuan @AeropuertoSJU https://t.co/KSC…,AmericanAir,negative
3687,That feeling when you walk into your hotel room and find your suitcase 🙌🏻🌺 @AmericanAir,AmericanAir,neutral
3688,Never thought be able to watch live @NRL midair on @AmericanAir - @sport24live very cool product,AmericanAir,neutral
3689,@AmericanAir what about the 9 hours I spent at the airport because of u? Am I getting 75 dollars credit for each hour?,AmericanAir,negative
3690,See you in 4 hours @AmericanAir,AmericanAir,negative
3691,RT @TheHumble_21: Last time I fly American Airlines...really 5 hour delay for 30 min flight... @AmericanAir,AmericanAir,negative
3692,RT @TheHumble_21: Last time I fly American Airlines...really 5 hour delay for 30 min flight... @AmericanAir,AmericanAir,negative
3693,@TheHumble_21 @AmericanAir always go @SouthwestAir LC from a professional traveler. And ROLL TIDE!,AmericanAir,negative
3694,"That\'s a bad #customerservice response @AmericanAir.   They are your partner, I trusted them.  This falls on you.",AmericanAir,negative
3695,RT @TheHumble_21: Last time I fly American Airlines...really 5 hour delay for 30 min flight... @AmericanAir,AmericanAir,negative
3696,RT @TheHumble_21: Last time I fly American Airlines...really 5 hour delay for 30 min flight... @AmericanAir,AmericanAir,negative
3697,@TheHumble_21 @AmericanAir 👀 ouch,AmericanAir,negative
3698,@AmericanAir Not my point. 9 years platinum and more than $75k a year and u have the nerve to reply that because I didn\'t pay 75 dollars ?,AmericanAir,negative
3699,RT @TheHumble_21: Last time I fly American Airlines...really 5 hour delay for 30 min flight... @AmericanAir,AmericanAir,negative
3700,Last time I fly American Airlines...really 5 hour delay for 30 min flight... @AmericanAir,AmericanAir,positive
3701,RT @AmericanAir: @superboy713 We\'re sorry for the delay. We\'ll get you in the air as fast as we can.,AmericanAir,negative
3702,"@AmericanAir in other words, ""Trust the people who lied to you""",AmericanAir,negative
3703,@AmericanAir Can you suck less please,AmericanAir,negative
3704,@AmericanAir Thank you. I would recommend American to my parents if you guys had kids meals.,AmericanAir,negative
3705,Thanks @TripCase for keeping me posted on my continual @AmericanAir delays. Was silly of me to think all would go well with this flight.,AmericanAir,negative
3706,@AmericanAir 😩Can you hook my friend up with some discounted tickets? @_leanbean,AmericanAir,negative
3707,Lkg 4ward to this am\'s @EssexESB @Ri_Science #Engineering #ri_masterclass building jet engines with Dee from… https://t.co/WooFKDahdM,AmericanAir,negative
3708,"I was lied to by @Citi @AmericanAir when I asked if they ever increased lines w/o checking credit.""Yes"" Then denied &amp; received denial letter",AmericanAir,neutral
3709,Decided to try flying @emirates instead of my normal @AmericanAir so far a total disaster,AmericanAir,neutral
3710,Back in Dallas @AmericanAir what a night https://t.co/Ji18274urB,AmericanAir,negative
3711,Embark on a beautiful adventure with @qatarairways @ArikAir @British_Airways @emirates @AmericanAir @SAAirlines @AirFranceFR @EtihadAirways,AmericanAir,negative
3712,@AmericanAir You\'re kidding right? Sorry doesn\'t cut it when you added 4hrs to our trip with an extensive layover.,AmericanAir,negative
3713,@AmericanAir Why don\'t you have kids meals on planes that are easy to get? Plane pasta or chicken fingers are great! #kidsmeal #ughadultfood,AmericanAir,negative
3714,@AmericanAir It was a privilege to have Captain Neil Kliebert fly us to our destination and then safely back home! https://t.co/br7NYKvRol,AmericanAir,negative
3715,RT @CruiseGuy: #FF #Travel Crew @Melodyonly @AmericanAir @RickGriffin @TravelAnswerMan @taravrussell @MrScottEddy @sidlipsey @TedNguyen @Mi…,AmericanAir,negative
3716,@BryanColeXXX @AmericanAir I hope you have a thick coat ... that vest will have you running indoors. Enjoy uk,AmericanAir,negative
3717,"@AmericanAir rude, inconsiderate, absolute disregard for the passengers on my flight. feeling like im in a bad comedy",AmericanAir,negative
3718,@AmericanAir worst service ever by almost every employee i\'ve encountered. so disappointed.,AmericanAir,negative
3719,Ran through PHX to make my connection only to find out the plane is unserviceable. @AmericanAir now what?,AmericanAir,negative
3720,RT @BoeingAirplanes: Ready to fly: @AmericanAir takes home a brand new 787 #Dreamliner today! Here\'s some beauty shots from this morning. #…,AmericanAir,negative
3721,RT @AmericanAir: Here is our \'bank shot.\' We promise it won\'t bust your bracket. 😉 🏀 https://t.co/RETtn1JEYT,AmericanAir,negative
3722,RT @AmericanAir: We’re honored to be flying 25 Medal of Honor recipients to D.C. from JFK for a special celebration. Follow along on Instag…,AmericanAir,neutral
3723,RT @JohnBarrowman: Heading to #Chicago on @AmericanAir . Here is a picture just after take off. JB https://t.co/FjcxIFysIP,AmericanAir,negative
3724,@AmericanAir takes pride in being last at everything. Worst flight experience ever,AmericanAir,negative
3725,Sent you a DM @AmericanAir,AmericanAir,negative
3726,"@AmericanAir U have it, u emailed me when we booked a flight, just not after u made the changes. Trust me this is the last time I fly with u",AmericanAir,negative
3727,And it took 20 minutes for them to figure out how to use the fuel pump @AmericanAir,AmericanAir,negative
3728,So yeah save your money and don\'t fly with @AmericanAir because they will rip you off,AmericanAir,negative
3729,@AmericanAir is there anyone who can confirm if our flight will be held? We are ticketed and just need boarding passes. No help to be seen,AmericanAir,negative
3730,@AmericanAir this is what happened. I spent 9 hours at the MCO  to catch a 45 mins flight to MIA because and not even a bottle of water,AmericanAir,negative
3731,@vexxedb4c @AmericanAir over your PC?,AmericanAir,neutral
3732,Reports claim @AmericanAir is mulling stake in Chinese #airline - @Travelmole : https://t.co/h05JRKzyj7,AmericanAir,negative
3733,They are ignoring my messages and all I\'m trying to do is get a ticket I paid for and never got @AmericanAir,AmericanAir,negative
3734,So I spent 360 dollars on an airplane ticket with @AmericanAir and they refuse to give me a voucher or my money back,AmericanAir,negative
3735,2677 is stuck at Dulles to get fuel @AmericanAir. Weren\'t able land @ #JFK b/c we were late leaving. #unhappycustomer,AmericanAir,neutral
3736,@AmericanAir Sweet! A little extra pain in the ass.,AmericanAir,positive
3737,@SparkDalmatian THAT SUCKS!!!! I got raped by @AmericanAir toos!!  I should have just gone with @SouthwestAir ! I LOVE THEM!!,AmericanAir,negative
3738,@AmericanAir they changed my layover flight and didnt didnt tell us our bags were on a different plane until we go in line for hotel voucher,AmericanAir,negative
3739, confidence. Get it together!,en,negative
3740,@AmericanAir y\'all really took my fucking money and won\'t give me a fucking voucher when you\'re a billion dollar company,AmericanAir,negative
3741,@AmericanAir I sent a picture via message of my boarding pass,AmericanAir,negative
3742,"Had to call @AmericanAir 3x 800-433-7300 cuz kept sending me to Advantage desk which was closed. Why did you do that when I said ""Agent""",AmericanAir,negative
3743,I sent a message to customer service @AmericanAir. Delay after delay. Rude flight attendants.,AmericanAir,negative
3744,What a pain in ass @AmericanAir. TSA PreCheck on res but didn\'t print on boarding pass. Now have to ✔️in at airport. And all I get is sorry,AmericanAir,negative
3745,@AmericanAir Bravo American Airlines.,AmericanAir,negative
3746,Highly disappointed with @AmericanAir this time around. A 1 hour delay this am messed up travels for the rest of the day. 😡😡😡,AmericanAir,negative
3747,@AmericanAir im clicking the link through the email to get my mobile boarding pass.,AmericanAir,negative
3748,@AmericanAir I\'m on my first flight now and this is the second time on this trip this has happened. Will someone print it once I land?,AmericanAir,negative
3749,@AmericanAir ASAP please get some assistance to the Hong Kong transfer int\'l desk. over an hour in line.,AmericanAir,negative
3750,@AmericanAir it\'s time to have charging stations on your planes. How do I use my mobile pass if my phone died on a 5 hr flight? #neveragain,AmericanAir,neutral
3751,@AmericanAir @UnitedAirlines @JetBlue @Delta can someone offer lie flat seats from SF to D.C.? Pretty please? I will happily pay.,AmericanAir,negative
3752,"@AmericanAir you guys fucking suck , that\'s literally fucking horrible service",AmericanAir,negative
3753,Very disappointed in @AmericanAir regarding flight 2677 last night. Delay after delay and rude flight attendants.,AmericanAir,negative
3754,@jameshultgren @AmericanAir oh I’ve checked in. Just need to pay for a bag when I check IT in.,AmericanAir,negative
3755,@AmericanAir Will that track my stolen cologne? https://t.co/A1nfGDx6FI,AmericanAir,negative
3756,@AmericanAir @MtscotMichael Ticket counter and they are a credit to the company,AmericanAir,neutral
3757,@BryanColeXXX @AmericanAir oh to have such a view when I fly 👅#thirsty,AmericanAir,negative
3758,"RT @AmericanAir: @jcorippo We\'re so glad the #AATeam had your back today, and found your MacBook before you even had a chance to ask for he…",AmericanAir,negative
3759,"@AmericanAir @melkettle 2003 called, it wants its online checking back :/",AmericanAir,negative
3760,"@AmericanAir thanks. In Australia we pay ahead of time, if we pay at the airport it costs a LOT more! Have a great night 😄✈️",AmericanAir,negative
3761,Thank you @AmericanAir ! You are the best! #happybirthdayDani #seat72A,AmericanAir,negative
3762,@AmericanAir stranded without luggage because of a mechanical issue. I need to know what can be done,AmericanAir,negative
3763,@AmericanAir been there done that,AmericanAir,negative
3764,When you\'re trying to get your connecting flight boarding pass but this happens. Again! @AmericanAir https://t.co/TrvTQdjyrl,AmericanAir,negative
3765,"RT @AmericanAir: @Mishowlatmoon Yay, we\'re happy to hear that. Let\'s plan another adventure soon.",AmericanAir,negative
3766,Thanks @TMobile for giving your customers free texting and wifi on @AmericanAir flights.  My Phoenix to Detroit flight didn\'t seem long!,AmericanAir,negative
3767,"Flying with @AmericanAir and they canceled our flight AND scheduled us on a new flight at a later time and didn\'t even notify us, fail.",AmericanAir,negative
3768,RT @AmericanAir: We’re honored to be flying 25 Medal of Honor recipients to D.C. from JFK for a special celebration. Follow along on Instag…,AmericanAir,negative
3769,@AmericanAir ????!!? Like hello,AmericanAir,negative
3770,"@AmericanAir Okay, I\'ve figured it out the aircraft first goes to, MEI, then onto PIB",AmericanAir,negative
3771,@AmericanAir some pathetic delays today!,AmericanAir,negative
3772,.@AmericanAir they tell us there is no shuttle at the time we need.,AmericanAir,negative
3773,Had a lovely flight @Delta time to leave @AmericanAir they aren\'t so nice to elite cc holders and plat members 6v27pj2,AmericanAir,negative
3774,@AmericanAir Not the point. DM me.,AmericanAir,negative
3775,@AmericanAir is ignoring my dms after I spent 360 bucks on a damn ticket 🙄 so annoying,AmericanAir,negative
3776,".@AmericanAir this is a joke. You set us up in a room and tell us to take the shuttle back, we get to hotel and",AmericanAir,negative
3777,Ok #NewZealand #auckland let\'s go @AmericanAir @toddmarrs https://t.co/cZ2tetIvis,AmericanAir,negative
3778,@AmericanAir Odd question. Forgot to look last time I was there. What is the brand of shampoo in the DFW Admiral\'s club showers? I like it.,AmericanAir,negative
3779,RT @PBIFF: Special Thanks to our sponsors https://t.co/SR4OgZIHzB #PalmBeach #pbiff17 #films  @AmericanAir https://t.co/IyDbf1QmjH,AmericanAir,negative
3780,Hi @AmericanAir do I need to pay for a checked bag in advance of arriving at the airport or can I do it at the airport? Ta.,AmericanAir,negative
3781,@AmericanAir how horrible of a day we are having because a co-pilot decided not to show up to work today!,AmericanAir,negative
3782,@AmericanAir I\'ll make sure to never book a flight with you guys again. And I\'ll make sure all my family and friends know,AmericanAir,negative
3783,"Did your eggs come from tortured hens? If you consumed a meal during an @AmericanAir flight, the answer is probably yes.  #AATeam #HenHell",AmericanAir,negative
3784,@AmericanAir 7 nights which now turns in to 6 and by the time we arrive tomorrow and get to the resort? This is just not fair,AmericanAir,negative
3785,"@AmericanAir when I search this is what I see, sorted with least # of stops first https://t.co/TmCrdEPCRC",AmericanAir,negative
3786,@AmericanAir and by the time they get back to me? What about the inconvenience? The money that I\'m losing out on because of my all inclusive,AmericanAir,positive
3787,@AmericanAir Big Maholo to Lori and Mayumi for their help at HNL for our flight tonight to Lax. Awesome customer service.,AmericanAir,negative
3788,@FortuneMagazine @AmericanAir left my family behind and then pretended it was my fault and insulted me #worstairline ever,AmericanAir,neutral
3789,RT @BryanColeXXX: Next stop LHR and then FCO (Rome) thanks for the comfy ride @AmericanAir (I just wish this 787 had more storage but that\'…,AmericanAir,negative
3790,  Enter to win a #FREEtrip  @AmericanAir   2-night stay at #Wyndham Grand Desert Resort #LasVegas https://t.c…,en,negative
3791,"@AmericanAir I just spoke to customer service, and of course nothing can be done also. I have to wait to send an email to customer relations",AmericanAir,negative
3792,@AmericanAir what about even just some credit back for another flight? This is such an inconvenience on American Airlines,AmericanAir,negative
3793,@AmericanAir Sadly we are delayed for 2 hours because a brake has to be replaced. Plane has been sitting for hours. Why not fixed when land?,AmericanAir,negative
3794,@AmericanAir oh an flight is over an hour and a half late so I missed my connection so have to sit in JFK for 2 extra hours. Not my week,AmericanAir,neutral
3795,@AmericanAir flying cross country to a family full of flu being able to buy up for sleep for the much needed work ahead would have been nice,AmericanAir,negative
3796,@AmericanAir we are supposed to be in Spain in one hour but we are sitting in Miami,AmericanAir,negative
3797,@AmericanAir you\'re the worst,AmericanAir,negative
3798,@ZHANEXAVIER_ is posing as an @AmericanAir rep and scamming people out of money. Plz be weary of this clown. https://t.co/iJ8ayhPDGY,AmericanAir,negative
3799,Incredibly disappointed in how @AmericanAir handled my service dog .. yet again.,AmericanAir,neutral
3800,"@AmericanAir yes, they have tried but they can\'t please take care of this!!!",AmericanAir,negative
3801,"@AmericanAir I did dm, thanks for listening !",AmericanAir,negative
3802,RT @bizwomen: Meet the woman in charge of creating a new @AmericanAir. https://t.co/tT9RHByezq via @DallasBizNews https://t.co/spLLrm6FMh,AmericanAir,negative
3803,@AmericanAir Done.,AmericanAir,negative
3804,@AmericanAir Group Inc (NASDAQ:AAL) To Buy A Stake In China Southern - Traders350 : https://t.co/sQdRQXh81c,AmericanAir,positive
3805,Shout out to @AmericanAir for making my grandparents flight home special for their 54th anniv. with only 20 hours of me tweeting them #MVP,AmericanAir,negative
3806,@perhcps @AmericanAir don\'t get me started on those sons of bitches,AmericanAir,negative
3807,.@AmericanAir Does not away my appreciation and gratitude of you!::big toothy grin::,AmericanAir,negative
3808,@AmericanAir I know but why pass up a chance to make more than 0 by leaving those empty for the flight,AmericanAir,negative
3809,@AmericanAir to buy stake in China carrier: report - The Siasat Daily : https://t.co/fUODnWrllw,AmericanAir,negative
3810,@AmericanAir  that was no help. Thanks!,AmericanAir,negative
3811,"@AmericanAir hmm, I can\'t seem to pull it up on https://t.co/MoZSLj4mv2. Not booking, just looking at the new summer routes",AmericanAir,negative
3812,"Wow @AmericanAir, amazing customer service fail. 2 hour delay but no lounge access for full fare first class (ex-)customer?",AmericanAir,negative
